,Country_Name,Country_Code,Year,Region,Income_Group,Indicator_Name,Value
3354,Spain,ESP,2005,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0038845022200033
3355,Spain,ESP,2006,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.008129167730154
3356,South Africa,ZAF,2010,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),3.69403352621692
3357,Mexico,MEX,1997,Latin America & Caribbean,Upper middle income,Natural Resources Depletion (% of GNI),1.50197639955413
3358,South Africa,ZAF,2011,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),4.03793876706218
3359,Brazil,BRA,1990,Latin America & Caribbean,Upper middle income,Natural Resources Depletion (% of GNI),0.98762362231865
3360,Indonesia,IDN,1997,East Asia & Pacific,Lower middle income,Natural Resources Depletion (% of GNI),3.56468415096322
3361,South Africa,ZAF,2013,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),3.08921752978781
3362,Ukraine,UKR,2007,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.30653224190471
3363,South Africa,ZAF,2012,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),3.23386809770572
3364,Spain,ESP,2008,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0059813775287019
3365,Spain,ESP,2004,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0053542085296484
3366,"Iran, Islamic Rep.",IRN,2002,Middle East & North Africa,Lower middle income,Natural Resources Depletion (% of GNI),7.17722180124304
3367,Ukraine,UKR,2006,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.4184848325307
3368,Indonesia,IDN,1998,East Asia & Pacific,Lower middle income,Natural Resources Depletion (% of GNI),4.91193031496786
3369,South Africa,ZAF,2007,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),3.33057291838648
3370,Mexico,MEX,1994,Latin America & Caribbean,Upper middle income,Natural Resources Depletion (% of GNI),0.910286282986841
3371,Ukraine,UKR,1998,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),0.295344534496459
3372,Ukraine,UKR,2002,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.26138988605042
3373,Indonesia,IDN,1996,East Asia & Pacific,Lower middle income,Natural Resources Depletion (% of GNI),3.90515153739508
3374,Ukraine,UKR,1999,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),0.672652844570569
3375,Mexico,MEX,1996,Latin America & Caribbean,Upper middle income,Natural Resources Depletion (% of GNI),1.94454983446485
3376,Ukraine,UKR,2008,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.47902760529793
3377,Ukraine,UKR,2001,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.61518384368624
3378,Ukraine,UKR,2000,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.46765798394749
3379,"Iran, Islamic Rep.",IRN,2001,Middle East & North Africa,Lower middle income,Natural Resources Depletion (% of GNI),8.23173243225812
3380,Spain,ESP,2003,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0036284757753511
3381,Mexico,MEX,1993,Latin America & Caribbean,Upper middle income,Natural Resources Depletion (% of GNI),0.947444226734191
3382,Ukraine,UKR,2010,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),2.04626823232709
3383,"Korea, Rep.",KOR,1994,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),0.0022386062336841
3384,Mexico,MEX,1995,Latin America & Caribbean,Upper middle income,Natural Resources Depletion (% of GNI),1.51173186877823
3385,Mexico,MEX,1992,Latin America & Caribbean,Upper middle income,Natural Resources Depletion (% of GNI),1.38025106019836
3386,Indonesia,IDN,1995,East Asia & Pacific,Lower middle income,Natural Resources Depletion (% of GNI),3.42547115139804
3387,Mexico,MEX,1991,Latin America & Caribbean,Upper middle income,Natural Resources Depletion (% of GNI),1.49879812406716
3388,Spain,ESP,2002,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0088176208174225
3389,South Africa,ZAF,2004,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),2.59668485766627
3390,Australia,AUS,2011,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),3.02699995110735
3391,South Africa,ZAF,2005,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),2.38162170945417
3392,Spain,ESP,2009,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0014701754836468
3393,Spain,ESP,2010,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0093831400862512
3394,Australia,AUS,2010,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),2.72458114562199
3395,South Africa,ZAF,2006,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),2.67186455336077
3396,Australia,AUS,2009,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.93494946306461
3397,Australia,AUS,2012,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),2.14051109154049
3398,Australia,AUS,2008,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),3.35465684364946
3399,Ukraine,UKR,2011,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),2.283846525158
3400,Australia,AUS,2013,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.83778068435368
3401,"Iran, Islamic Rep.",IRN,1999,Middle East & North Africa,Lower middle income,Natural Resources Depletion (% of GNI),6.1663328884007
3402,Spain,ESP,2011,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0138434793594181
3403,Spain,ESP,2012,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0201861453396675
3404,Australia,AUS,2014,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.86388256141888
3405,Spain,ESP,2001,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0112747534339849
3406,"Korea, Rep.",KOR,1993,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),0.0003708099561196
3407,Mexico,MEX,1990,Latin America & Caribbean,Upper middle income,Natural Resources Depletion (% of GNI),2.88343183718769
3408,"Iran, Islamic Rep.",IRN,2000,Middle East & North Africa,Lower middle income,Natural Resources Depletion (% of GNI),11.496766058385
3409,Ukraine,UKR,2012,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.41929764871052
3410,Australia,AUS,2007,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),3.07015514634095
3411,Spain,ESP,2000,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.009411875715862
3412,Indonesia,IDN,1994,East Asia & Pacific,Lower middle income,Natural Resources Depletion (% of GNI),3.19084134370465
3413,Indonesia,IDN,1993,East Asia & Pacific,Lower middle income,Natural Resources Depletion (% of GNI),3.79089849326278
3414,Australia,AUS,2006,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),2.53036725080627
3415,South Africa,ZAF,2003,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),1.34286285299385
3416,Spain,ESP,2013,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0170106076567652
3417,Spain,ESP,1999,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0049007678772802
3418,Ukraine,UKR,2013,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.37608597068768
3419,Spain,ESP,2014,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0140007404447403
3420,Ukraine,UKR,2009,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.42995548062115
3421,Australia,AUS,2005,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.99104535646332
3422,Australia,AUS,2004,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.12950455443361
3423,South Africa,ZAF,2001,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),2.4427455548413
3424,"Iran, Islamic Rep.",IRN,1998,Middle East & North Africa,Lower middle income,Natural Resources Depletion (% of GNI),4.18665272002043
3425,"Korea, Rep.",KOR,1992,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),0.0028886999617748
3426,Spain,ESP,1998,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0035231096396589
3427,Australia,AUS,2003,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),0.989072303893772
3428,South Africa,ZAF,2002,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),2.18031039070407
3429,Australia,AUS,2002,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.21513817918081
3430,South Africa,ZAF,1999,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),1.01808199352908
3431,"Iran, Islamic Rep.",IRN,1997,Middle East & North Africa,Lower middle income,Natural Resources Depletion (% of GNI),6.63554301960209
3432,South Africa,ZAF,2000,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),1.57007556515923
3433,South Africa,ZAF,1997,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),1.73408085983825
3434,Australia,AUS,2000,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.63833837032853
3435,South Africa,ZAF,1998,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),1.41846521924797
3436,Indonesia,IDN,1992,East Asia & Pacific,Lower middle income,Natural Resources Depletion (% of GNI),4.68112749900503
3437,Australia,AUS,1999,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),0.820571750321939
3438,South Africa,ZAF,1996,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),2.22530304645348
3439,Australia,AUS,2001,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.3891785962222
3440,Ukraine,UKR,2014,Europe & Central Asia,Lower middle income,Natural Resources Depletion (% of GNI),1.1983173115286
3441,Spain,ESP,1997,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0090322597852035
3442,Australia,AUS,1998,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),0.718170946795072
3443,South Africa,ZAF,1995,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),1.88333763446328
3444,Poland,POL,1996,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.141542285015437
3445,Indonesia,IDN,1991,East Asia & Pacific,Lower middle income,Natural Resources Depletion (% of GNI),4.53417122741996
3446,Poland,POL,1990,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.683616679934734
3447,Poland,POL,1997,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.159600168012476
3448,Australia,AUS,1997,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),0.96203175670209
3449,"Iran, Islamic Rep.",IRN,1995,Middle East & North Africa,Lower middle income,Natural Resources Depletion (% of GNI),7.08958076191023
3450,Poland,POL,1991,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.37926565387033
3451,Poland,POL,2011,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.531084392390903
3452,Poland,POL,1993,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.207960135122742
3453,Spain,ESP,1995,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0133548554749586
3454,Poland,POL,2010,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.40883670623995
3455,"Korea, Rep.",KOR,1991,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),0.0050307950503344
3456,Poland,POL,1995,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.217022697445718
3457,Spain,ESP,1996,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0102219420120472
3458,Australia,AUS,1996,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.08280072627999
3459,Indonesia,IDN,1990,East Asia & Pacific,Lower middle income,Natural Resources Depletion (% of GNI),8.32678953693454
3460,Poland,POL,1992,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.296731934309965
3461,South Africa,ZAF,1994,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),2.41988779820902
3462,Poland,POL,2008,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.440308781601577
3463,Poland,POL,2012,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.424616580428027
3464,"Iran, Islamic Rep.",IRN,1996,Middle East & North Africa,Lower middle income,Natural Resources Depletion (% of GNI),7.41246253362271
3465,Poland,POL,2013,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.317439140272574
3466,Poland,POL,2006,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.503040148356208
3467,"Iran, Islamic Rep.",IRN,1994,Middle East & North Africa,Lower middle income,Natural Resources Depletion (% of GNI),8.51265765536918
3468,Poland,POL,2007,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.41489910005574
3469,Spain,ESP,1994,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0176653319419594
3470,Poland,POL,1994,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.185701250285788
3471,Spain,ESP,1992,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0187853754355207
3472,Poland,POL,1998,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0567725655922565
3473,South Africa,ZAF,1991,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),2.81747523974965
3474,South Africa,ZAF,1993,Sub-Saharan Africa,Upper middle income,Natural Resources Depletion (% of GNI),2.09382449963885
3475,Poland,POL,2009,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.306734826430189
3476,Poland,POL,2014,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.245996104022683
3477,Spain,ESP,1991,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0189808395835312
3478,"Korea, Rep.",KOR,1990,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),0.0156268877681736
3479,Australia,AUS,1995,East Asia & Pacific,High income,Natural Resources Depletion (% of GNI),1.06756466624781
3480,Poland,POL,1999,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0508347153587697
3481,Poland,POL,2005,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.289492925470918
3482,Spain,ESP,1993,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.0135994080473146
3483,Poland,POL,2004,Europe & Central Asia,High income,Natural Resources Depletion (% of GNI),0.344741905592437
